corpus-id,image_path
MI2_240820_TY1_1818_4,data/mir/images/MI2_240820_TY1_1818_4.jpg
MI2_240809_TY2_0115_1,data/mir/images/MI2_240809_TY2_0115_1.jpg
MI2_241030_TY1_1499_1,data/mir/images/MI2_241030_TY1_1499_1.jpg
MI2_240828_TY1_0818_3,data/mir/images/MI2_240828_TY1_0818_3.jpg
MI2_240828_TY1_1267_4,data/mir/images/MI2_240828_TY1_1267_4.jpg
MI2_240819_TY1_0842_3,data/mir/images/MI2_240819_TY1_0842_3.jpg
MI2_240729_TY2_0512_3,data/mir/images/MI2_240729_TY2_0512_3.jpg
MI2_240822_TY1_0835_5,data/mir/images/MI2_240822_TY1_0835_5.jpg
MI2_240805_TY2_0178_2,data/mir/images/MI2_240805_TY2_0178_2.jpg
MI2_240822_TY1_1311_4,data/mir/images/MI2_240822_TY1_1311_4.jpg
MI2_240729_TY2_0234_4,data/mir/images/MI2_240729_TY2_0234_4.jpg
MI2_240820_TY1_1737_5,data/mir/images/MI2_240820_TY1_1737_5.jpg
MI2_240725_TY2_0041_1,data/mir/images/MI2_240725_TY2_0041_1.jpg
MI2_240826_TY1_1005_1,data/mir/images/MI2_240826_TY1_1005_1.jpg
MI2_240819_TY1_1013_2,data/mir/images/MI2_240819_TY1_1013_2.jpg
MI2_240823_TY1_0672_5,data/mir/images/MI2_240823_TY1_0672_5.jpg
MI2_240820_TY1_0620_1,data/mir/images/MI2_240820_TY1_0620_1.jpg
MI2_240820_TY1_1259_1,data/mir/images/MI2_240820_TY1_1259_1.jpg
MI2_240802_TY2_0123_3,data/mir/images/MI2_240802_TY2_0123_3.jpg
MI2_240828_TY1_0791_1,data/mir/images/MI2_240828_TY1_0791_1.jpg
MI2_240808_TY2_0413_6,data/mir/images/MI2_240808_TY2_0413_6.jpg
MI2_240807_TY2_0071_1,data/mir/images/MI2_240807_TY2_0071_1.jpg
MI2_240823_TY1_0107_5,data/mir/images/MI2_240823_TY1_0107_5.jpg
MI2_240808_TY2_0043_1,data/mir/images/MI2_240808_TY2_0043_1.jpg
MI2_240725_TY2_0191_4,data/mir/images/MI2_240725_TY2_0191_4.jpg
MI2_240828_TY1_1072_2,data/mir/images/MI2_240828_TY1_1072_2.jpg
MI2_240729_TY2_0492_1,data/mir/images/MI2_240729_TY2_0492_1.jpg
MI2_241101_TY1_0742_1,data/mir/images/MI2_241101_TY1_0742_1.jpg
