corpus-id,image_path
OC2_240805_TY2-1_0645_001,data/office/images/OC2_240805_TY2-1_0645_001.jpg
OC2_240805_TY2-1_0645_002,data/office/images/OC2_240805_TY2-1_0645_002.jpg
OC2_240805_TY2-1_0645_003,data/office/images/OC2_240805_TY2-1_0645_003.jpg
OC2_240805_TY2-1_0646_001,data/office/images/OC2_240805_TY2-1_0646_001.jpg
OC2_240805_TY2-1_0646_002,data/office/images/OC2_240805_TY2-1_0646_002.jpg
OC2_240805_TY2-1_0646_003,data/office/images/OC2_240805_TY2-1_0646_003.jpg
OC2_240805_TY2-1_0646_004,data/office/images/OC2_240805_TY2-1_0646_004.jpg
OC2_240805_TY2-1_0646_005,data/office/images/OC2_240805_TY2-1_0646_005.jpg
OC2_240805_TY2-1_0647_001,data/office/images/OC2_240805_TY2-1_0647_001.jpg
OC2_240805_TY2-1_0647_002,data/office/images/OC2_240805_TY2-1_0647_002.jpg
OC2_240805_TY2-1_0648_001,data/office/images/OC2_240805_TY2-1_0648_001.jpg
OC2_240805_TY2-1_0648_002,data/office/images/OC2_240805_TY2-1_0648_002.jpg
OC2_240805_TY2-1_0648_003,data/office/images/OC2_240805_TY2-1_0648_003.jpg
OC2_240805_TY2-1_0649_001,data/office/images/OC2_240805_TY2-1_0649_001.jpg
OC2_240805_TY2-1_0649_002,data/office/images/OC2_240805_TY2-1_0649_002.jpg
OC2_240805_TY2-1_0651_001,data/office/images/OC2_240805_TY2-1_0651_001.jpg
OC2_240805_TY2-1_0651_002,data/office/images/OC2_240805_TY2-1_0651_002.jpg
OC2_240805_TY2-1_0651_003,data/office/images/OC2_240805_TY2-1_0651_003.jpg
OC2_240805_TY2-1_0651_004,data/office/images/OC2_240805_TY2-1_0651_004.jpg
OC2_240805_TY2-1_0651_005,data/office/images/OC2_240805_TY2-1_0651_005.jpg
OC2_240805_TY2-1_0651_006,data/office/images/OC2_240805_TY2-1_0651_006.jpg
OC2_240805_TY2-1_0651_007,data/office/images/OC2_240805_TY2-1_0651_007.jpg
OC2_240805_TY2-1_0653_001,data/office/images/OC2_240805_TY2-1_0653_001.jpg
OC2_240805_TY2-1_0653_002,data/office/images/OC2_240805_TY2-1_0653_002.jpg
OC2_240805_TY2-1_0653_003,data/office/images/OC2_240805_TY2-1_0653_003.jpg
OC2_240805_TY2-1_0654_001,data/office/images/OC2_240805_TY2-1_0654_001.jpg
OC2_240805_TY2-1_0654_002,data/office/images/OC2_240805_TY2-1_0654_002.jpg
OC2_240805_TY2-1_0655_001,data/office/images/OC2_240805_TY2-1_0655_001.jpg
OC2_240805_TY2-1_0655_002,data/office/images/OC2_240805_TY2-1_0655_002.jpg
OC2_240805_TY2-1_0655_003,data/office/images/OC2_240805_TY2-1_0655_003.jpg
OC2_240805_TY2-1_0655_004,data/office/images/OC2_240805_TY2-1_0655_004.jpg
OC2_240805_TY2-1_0656_001,data/office/images/OC2_240805_TY2-1_0656_001.jpg
OC2_240805_TY2-1_0656_002,data/office/images/OC2_240805_TY2-1_0656_002.jpg
OC2_240805_TY2-1_0657_001,data/office/images/OC2_240805_TY2-1_0657_001.jpg
OC2_240805_TY2-1_0657_002,data/office/images/OC2_240805_TY2-1_0657_002.jpg
OC2_240805_TY2-1_0658_001,data/office/images/OC2_240805_TY2-1_0658_001.jpg
OC2_240805_TY2-1_0658_002,data/office/images/OC2_240805_TY2-1_0658_002.jpg
OC2_240805_TY2-1_0658_003,data/office/images/OC2_240805_TY2-1_0658_003.jpg
OC2_240805_TY2-1_0658_004,data/office/images/OC2_240805_TY2-1_0658_004.jpg
OC2_240805_TY2-1_0659_001,data/office/images/OC2_240805_TY2-1_0659_001.jpg
OC2_240805_TY2-1_0659_002,data/office/images/OC2_240805_TY2-1_0659_002.jpg
OC2_240805_TY2-1_0659_003,data/office/images/OC2_240805_TY2-1_0659_003.jpg
OC2_240805_TY2-1_0660_001,data/office/images/OC2_240805_TY2-1_0660_001.jpg
OC2_240805_TY2-1_0660_002,data/office/images/OC2_240805_TY2-1_0660_002.jpg
OC2_240805_TY2-1_0661_001,data/office/images/OC2_240805_TY2-1_0661_001.jpg
OC2_240805_TY2-1_0661_002,data/office/images/OC2_240805_TY2-1_0661_002.jpg
OC2_240805_TY2-1_0662_001,data/office/images/OC2_240805_TY2-1_0662_001.jpg
OC2_240805_TY2-1_0662_002,data/office/images/OC2_240805_TY2-1_0662_002.jpg
OC2_240805_TY2-1_0662_003,data/office/images/OC2_240805_TY2-1_0662_003.jpg
OC2_240805_TY2-1_0662_004,data/office/images/OC2_240805_TY2-1_0662_004.jpg
OC2_240805_TY2-1_0663_001,data/office/images/OC2_240805_TY2-1_0663_001.jpg
OC2_240805_TY2-1_0663_002,data/office/images/OC2_240805_TY2-1_0663_002.jpg
OC2_240805_TY2-1_0664_001,data/office/images/OC2_240805_TY2-1_0664_001.jpg
OC2_240805_TY2-1_0664_002,data/office/images/OC2_240805_TY2-1_0664_002.jpg
OC2_240805_TY2-1_0665_001,data/office/images/OC2_240805_TY2-1_0665_001.jpg
OC2_240805_TY2-1_0665_002,data/office/images/OC2_240805_TY2-1_0665_002.jpg
OC2_240805_TY2-1_0666_001,data/office/images/OC2_240805_TY2-1_0666_001.jpg
OC2_240805_TY2-1_0666_002,data/office/images/OC2_240805_TY2-1_0666_002.jpg
OC2_240805_TY2-1_0667_001,data/office/images/OC2_240805_TY2-1_0667_001.jpg
OC2_240805_TY2-1_0667_002,data/office/images/OC2_240805_TY2-1_0667_002.jpg
OC2_240805_TY2-1_0667_003,data/office/images/OC2_240805_TY2-1_0667_003.jpg
OC2_240805_TY2-1_0667_004,data/office/images/OC2_240805_TY2-1_0667_004.jpg
OC2_240805_TY2-1_0668_001,data/office/images/OC2_240805_TY2-1_0668_001.jpg
OC2_240805_TY2-1_0668_002,data/office/images/OC2_240805_TY2-1_0668_002.jpg
OC2_240805_TY2-1_0668_003,data/office/images/OC2_240805_TY2-1_0668_003.jpg
OC2_240805_TY2-1_0668_004,data/office/images/OC2_240805_TY2-1_0668_004.jpg
OC2_240805_TY2-1_0668_005,data/office/images/OC2_240805_TY2-1_0668_005.jpg
OC2_240805_TY2-1_0669_001,data/office/images/OC2_240805_TY2-1_0669_001.jpg
OC2_240805_TY2-1_0669_002,data/office/images/OC2_240805_TY2-1_0669_002.jpg
OC2_240805_TY2-1_0669_003,data/office/images/OC2_240805_TY2-1_0669_003.jpg
OC2_240805_TY2-1_0670_001,data/office/images/OC2_240805_TY2-1_0670_001.jpg
OC2_240805_TY2-1_0670_002,data/office/images/OC2_240805_TY2-1_0670_002.jpg
OC2_240805_TY2-1_0670_003,data/office/images/OC2_240805_TY2-1_0670_003.jpg
OC2_240805_TY2-1_0670_004,data/office/images/OC2_240805_TY2-1_0670_004.jpg
OC2_240805_TY2-1_0670_005,data/office/images/OC2_240805_TY2-1_0670_005.jpg
OC2_240805_TY2-1_0671_001,data/office/images/OC2_240805_TY2-1_0671_001.jpg
OC2_240805_TY2-1_0671_002,data/office/images/OC2_240805_TY2-1_0671_002.jpg
OC2_240805_TY2-1_0671_003,data/office/images/OC2_240805_TY2-1_0671_003.jpg
OC2_240805_TY2-1_0671_004,data/office/images/OC2_240805_TY2-1_0671_004.jpg
OC2_240805_TY2-1_0671_005,data/office/images/OC2_240805_TY2-1_0671_005.jpg
OC2_240805_TY2-1_0672_001,data/office/images/OC2_240805_TY2-1_0672_001.jpg
OC2_240805_TY2-1_0672_002,data/office/images/OC2_240805_TY2-1_0672_002.jpg
OC2_240805_TY2-1_0672_003,data/office/images/OC2_240805_TY2-1_0672_003.jpg
OC2_240805_TY2-1_0673_001,data/office/images/OC2_240805_TY2-1_0673_001.jpg
OC2_240805_TY2-1_0673_002,data/office/images/OC2_240805_TY2-1_0673_002.jpg
OC2_240805_TY2-1_0673_003,data/office/images/OC2_240805_TY2-1_0673_003.jpg
OC2_240805_TY2-1_0674_001,data/office/images/OC2_240805_TY2-1_0674_001.jpg
OC2_240805_TY2-1_0674_002,data/office/images/OC2_240805_TY2-1_0674_002.jpg
OC2_240805_TY2-1_0674_003,data/office/images/OC2_240805_TY2-1_0674_003.jpg
OC2_240805_TY2-1_0675_001,data/office/images/OC2_240805_TY2-1_0675_001.jpg
OC2_240805_TY2-1_0675_002,data/office/images/OC2_240805_TY2-1_0675_002.jpg
OC2_240805_TY2-1_0675_003,data/office/images/OC2_240805_TY2-1_0675_003.jpg
OC2_240805_TY2-1_0675_004,data/office/images/OC2_240805_TY2-1_0675_004.jpg
OC2_240805_TY2-1_0676_001,data/office/images/OC2_240805_TY2-1_0676_001.jpg
OC2_240805_TY2-1_0676_002,data/office/images/OC2_240805_TY2-1_0676_002.jpg
OC2_240805_TY2-1_0676_003,data/office/images/OC2_240805_TY2-1_0676_003.jpg
OC2_240805_TY2-1_0676_004,data/office/images/OC2_240805_TY2-1_0676_004.jpg
OC2_240805_TY2-1_0676_005,data/office/images/OC2_240805_TY2-1_0676_005.jpg
OC2_240805_TY2-1_0676_006,data/office/images/OC2_240805_TY2-1_0676_006.jpg
OC2_240805_TY2-1_0677_001,data/office/images/OC2_240805_TY2-1_0677_001.jpg
OC2_240805_TY2-1_0677_002,data/office/images/OC2_240805_TY2-1_0677_002.jpg
OC2_240805_TY2-1_0679_001,data/office/images/OC2_240805_TY2-1_0679_001.jpg
OC2_240805_TY2-1_0679_002,data/office/images/OC2_240805_TY2-1_0679_002.jpg
OC2_240805_TY2-1_0680_001,data/office/images/OC2_240805_TY2-1_0680_001.jpg
OC2_240805_TY2-1_0680_002,data/office/images/OC2_240805_TY2-1_0680_002.jpg
OC2_240805_TY2-1_0680_003,data/office/images/OC2_240805_TY2-1_0680_003.jpg
OC2_240805_TY2-1_0680_004,data/office/images/OC2_240805_TY2-1_0680_004.jpg
OC2_240805_TY2-1_0682_001,data/office/images/OC2_240805_TY2-1_0682_001.jpg
OC2_240805_TY2-1_0682_002,data/office/images/OC2_240805_TY2-1_0682_002.jpg
OC2_240805_TY2-1_0682_003,data/office/images/OC2_240805_TY2-1_0682_003.jpg
