corpus-id,image_path
OC2_240730_TY3_0007_001,data/slide/images/OC2_240730_TY3_0007_001.jpg
OC2_240730_TY3_0007_002,data/slide/images/OC2_240730_TY3_0007_002.jpg
OC2_240730_TY3_0007_003,data/slide/images/OC2_240730_TY3_0007_003.jpg
OC2_240730_TY3_0007_004,data/slide/images/OC2_240730_TY3_0007_004.jpg
OC2_240730_TY3_0007_005,data/slide/images/OC2_240730_TY3_0007_005.jpg
OC2_240730_TY3_0007_006,data/slide/images/OC2_240730_TY3_0007_006.jpg
OC2_240730_TY3_0007_007,data/slide/images/OC2_240730_TY3_0007_007.jpg
OC2_240730_TY3_0007_008,data/slide/images/OC2_240730_TY3_0007_008.jpg
OC2_240730_TY3_0007_009,data/slide/images/OC2_240730_TY3_0007_009.jpg
OC2_240730_TY3_0007_010,data/slide/images/OC2_240730_TY3_0007_010.jpg
OC2_240827_TY3_0017_001,data/slide/images/OC2_240827_TY3_0017_001.jpg
OC2_240827_TY3_0017_002,data/slide/images/OC2_240827_TY3_0017_002.jpg
OC2_240827_TY3_0017_003,data/slide/images/OC2_240827_TY3_0017_003.jpg
OC2_240827_TY3_0017_004,data/slide/images/OC2_240827_TY3_0017_004.jpg
OC2_240827_TY3_0017_005,data/slide/images/OC2_240827_TY3_0017_005.jpg
OC2_240827_TY3_0017_006,data/slide/images/OC2_240827_TY3_0017_006.jpg
OC2_240827_TY3_0017_007,data/slide/images/OC2_240827_TY3_0017_007.jpg
OC2_240827_TY3_0017_008,data/slide/images/OC2_240827_TY3_0017_008.jpg
OC2_240827_TY3_0017_009,data/slide/images/OC2_240827_TY3_0017_009.jpg
OC2_240827_TY3_0020_001,data/slide/images/OC2_240827_TY3_0020_001.jpg
OC2_240827_TY3_0020_002,data/slide/images/OC2_240827_TY3_0020_002.jpg
OC2_240827_TY3_0020_003,data/slide/images/OC2_240827_TY3_0020_003.jpg
OC2_240827_TY3_0020_004,data/slide/images/OC2_240827_TY3_0020_004.jpg
OC2_240827_TY3_0020_005,data/slide/images/OC2_240827_TY3_0020_005.jpg
OC2_240827_TY3_0020_006,data/slide/images/OC2_240827_TY3_0020_006.jpg
OC2_240827_TY3_0020_007,data/slide/images/OC2_240827_TY3_0020_007.jpg
OC2_240827_TY3_0020_008,data/slide/images/OC2_240827_TY3_0020_008.jpg
OC2_240827_TY3_0020_009,data/slide/images/OC2_240827_TY3_0020_009.jpg
OC2_240827_TY3_0023_001,data/slide/images/OC2_240827_TY3_0023_001.jpg
OC2_240827_TY3_0023_002,data/slide/images/OC2_240827_TY3_0023_002.jpg
OC2_240827_TY3_0023_003,data/slide/images/OC2_240827_TY3_0023_003.jpg
OC2_240827_TY3_0023_004,data/slide/images/OC2_240827_TY3_0023_004.jpg
OC2_240827_TY3_0023_005,data/slide/images/OC2_240827_TY3_0023_005.jpg
OC2_240827_TY3_0026_001,data/slide/images/OC2_240827_TY3_0026_001.jpg
OC2_240827_TY3_0026_002,data/slide/images/OC2_240827_TY3_0026_002.jpg
OC2_240827_TY3_0026_003,data/slide/images/OC2_240827_TY3_0026_003.jpg
OC2_240827_TY3_0026_004,data/slide/images/OC2_240827_TY3_0026_004.jpg
OC2_240827_TY3_0026_005,data/slide/images/OC2_240827_TY3_0026_005.jpg
OC2_240827_TY3_0026_006,data/slide/images/OC2_240827_TY3_0026_006.jpg
OC2_240827_TY3_0026_007,data/slide/images/OC2_240827_TY3_0026_007.jpg
OC2_240827_TY3_0026_008,data/slide/images/OC2_240827_TY3_0026_008.jpg
OC2_240827_TY3_0040_001,data/slide/images/OC2_240827_TY3_0040_001.jpg
OC2_240827_TY3_0040_002,data/slide/images/OC2_240827_TY3_0040_002.jpg
OC2_240827_TY3_0040_003,data/slide/images/OC2_240827_TY3_0040_003.jpg
OC2_240827_TY3_0040_004,data/slide/images/OC2_240827_TY3_0040_004.jpg
OC2_240827_TY3_0040_005,data/slide/images/OC2_240827_TY3_0040_005.jpg
OC2_240827_TY3_0040_006,data/slide/images/OC2_240827_TY3_0040_006.jpg
OC2_240827_TY3_0040_007,data/slide/images/OC2_240827_TY3_0040_007.jpg
OC2_240827_TY3_0040_008,data/slide/images/OC2_240827_TY3_0040_008.jpg
OC2_240827_TY3_0040_009,data/slide/images/OC2_240827_TY3_0040_009.jpg
OC2_240827_TY3_0042_001,data/slide/images/OC2_240827_TY3_0042_001.jpg
OC2_240827_TY3_0042_002,data/slide/images/OC2_240827_TY3_0042_002.jpg
OC2_240827_TY3_0042_003,data/slide/images/OC2_240827_TY3_0042_003.jpg
OC2_240827_TY3_0042_004,data/slide/images/OC2_240827_TY3_0042_004.jpg
OC2_240827_TY3_0042_005,data/slide/images/OC2_240827_TY3_0042_005.jpg
OC2_240827_TY3_0042_006,data/slide/images/OC2_240827_TY3_0042_006.jpg
OC2_240827_TY3_0042_007,data/slide/images/OC2_240827_TY3_0042_007.jpg
OC2_240827_TY3_0056_001,data/slide/images/OC2_240827_TY3_0056_001.jpg
OC2_240827_TY3_0056_002,data/slide/images/OC2_240827_TY3_0056_002.jpg
OC2_240827_TY3_0056_003,data/slide/images/OC2_240827_TY3_0056_003.jpg
OC2_240827_TY3_0056_004,data/slide/images/OC2_240827_TY3_0056_004.jpg
OC2_240827_TY3_0056_005,data/slide/images/OC2_240827_TY3_0056_005.jpg
OC2_240827_TY3_0056_006,data/slide/images/OC2_240827_TY3_0056_006.jpg
OC2_240827_TY3_0056_007,data/slide/images/OC2_240827_TY3_0056_007.jpg
OC2_240827_TY3_0056_008,data/slide/images/OC2_240827_TY3_0056_008.jpg
OC2_240827_TY3_0056_009,data/slide/images/OC2_240827_TY3_0056_009.jpg
OC2_240827_TY3_0056_010,data/slide/images/OC2_240827_TY3_0056_010.jpg
OC2_240827_TY3_0056_011,data/slide/images/OC2_240827_TY3_0056_011.jpg
OC2_240827_TY3_0056_012,data/slide/images/OC2_240827_TY3_0056_012.jpg
OC2_240827_TY3_0068_001,data/slide/images/OC2_240827_TY3_0068_001.jpg
OC2_240827_TY3_0068_002,data/slide/images/OC2_240827_TY3_0068_002.jpg
OC2_240827_TY3_0068_003,data/slide/images/OC2_240827_TY3_0068_003.jpg
OC2_240827_TY3_0068_004,data/slide/images/OC2_240827_TY3_0068_004.jpg
OC2_240827_TY3_0068_005,data/slide/images/OC2_240827_TY3_0068_005.jpg
OC2_240827_TY3_0068_006,data/slide/images/OC2_240827_TY3_0068_006.jpg
OC2_240827_TY3_0068_007,data/slide/images/OC2_240827_TY3_0068_007.jpg
OC2_240827_TY3_0068_008,data/slide/images/OC2_240827_TY3_0068_008.jpg
OC2_240827_TY3_0068_009,data/slide/images/OC2_240827_TY3_0068_009.jpg
OC2_240827_TY3_0075_001,data/slide/images/OC2_240827_TY3_0075_001.jpg
OC2_240827_TY3_0075_002,data/slide/images/OC2_240827_TY3_0075_002.jpg
OC2_240827_TY3_0075_003,data/slide/images/OC2_240827_TY3_0075_003.jpg
OC2_240827_TY3_0075_004,data/slide/images/OC2_240827_TY3_0075_004.jpg
OC2_240827_TY3_0075_005,data/slide/images/OC2_240827_TY3_0075_005.jpg
OC2_240827_TY3_0075_006,data/slide/images/OC2_240827_TY3_0075_006.jpg
OC2_240827_TY3_0075_007,data/slide/images/OC2_240827_TY3_0075_007.jpg
OC2_240827_TY3_0075_008,data/slide/images/OC2_240827_TY3_0075_008.jpg
OC2_240827_TY3_0075_009,data/slide/images/OC2_240827_TY3_0075_009.jpg
OC2_240827_TY3_0075_010,data/slide/images/OC2_240827_TY3_0075_010.jpg
OC2_240827_TY3_0077_001,data/slide/images/OC2_240827_TY3_0077_001.jpg
OC2_240827_TY3_0077_002,data/slide/images/OC2_240827_TY3_0077_002.jpg
OC2_240827_TY3_0077_003,data/slide/images/OC2_240827_TY3_0077_003.jpg
OC2_240827_TY3_0077_004,data/slide/images/OC2_240827_TY3_0077_004.jpg
OC2_240827_TY3_0077_005,data/slide/images/OC2_240827_TY3_0077_005.jpg
OC2_240827_TY3_0077_006,data/slide/images/OC2_240827_TY3_0077_006.jpg
OC2_240827_TY3_0077_007,data/slide/images/OC2_240827_TY3_0077_007.jpg
OC2_240827_TY3_0085_001,data/slide/images/OC2_240827_TY3_0085_001.jpg
OC2_240827_TY3_0085_002,data/slide/images/OC2_240827_TY3_0085_002.jpg
OC2_240827_TY3_0085_003,data/slide/images/OC2_240827_TY3_0085_003.jpg
OC2_240827_TY3_0085_004,data/slide/images/OC2_240827_TY3_0085_004.jpg
OC2_240827_TY3_0085_005,data/slide/images/OC2_240827_TY3_0085_005.jpg
OC2_240827_TY3_0085_006,data/slide/images/OC2_240827_TY3_0085_006.jpg
OC2_240827_TY3_0085_007,data/slide/images/OC2_240827_TY3_0085_007.jpg
OC2_240827_TY3_0085_008,data/slide/images/OC2_240827_TY3_0085_008.jpg
OC2_240827_TY3_0085_009,data/slide/images/OC2_240827_TY3_0085_009.jpg
OC2_240827_TY3_0086_001,data/slide/images/OC2_240827_TY3_0086_001.jpg
OC2_240827_TY3_0086_002,data/slide/images/OC2_240827_TY3_0086_002.jpg
OC2_240827_TY3_0086_003,data/slide/images/OC2_240827_TY3_0086_003.jpg
OC2_240827_TY3_0086_004,data/slide/images/OC2_240827_TY3_0086_004.jpg
OC2_240827_TY3_0086_005,data/slide/images/OC2_240827_TY3_0086_005.jpg
OC2_240827_TY3_0086_006,data/slide/images/OC2_240827_TY3_0086_006.jpg
OC2_240827_TY3_0086_007,data/slide/images/OC2_240827_TY3_0086_007.jpg
OC2_240827_TY3_0086_008,data/slide/images/OC2_240827_TY3_0086_008.jpg
OC2_240827_TY3_0096_001,data/slide/images/OC2_240827_TY3_0096_001.jpg
OC2_240827_TY3_0096_002,data/slide/images/OC2_240827_TY3_0096_002.jpg
OC2_240827_TY3_0096_003,data/slide/images/OC2_240827_TY3_0096_003.jpg
